timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-12-06 23:00:00,19125.55000000,19420.00000000,19125.55000000,19350.94000000,3223.98200300,1607297399999,62364973.84955043,45297,2132.10938900,41242735.94693491,0
2020-12-06 23:30:00,19351.19000000,19386.97000000,19293.04000000,19359.40000000,1088.42587800,1607299199999,21052972.76360724,20842,574.88278100,11119591.62378627,0
2020-12-07 00:00:00,19358.67000000,19420.91000000,19320.00000000,19353.39000000,1269.20655500,1607300999999,24586812.35292519,22320,601.83741300,11660735.18489699,0
2020-12-07 00:30:00,19353.39000000,19407.99000000,19288.23000000,19318.56000000,714.30998000,1607302799999,13821711.65289457,16340,377.06050700,7296788.85492494,0
2020-12-07 01:00:00,19318.56000000,19349.55000000,19261.83000000,19276.35000000,751.34076800,1607304599999,14503813.23636169,16149,356.47162700,6881250.85291237,0
2020-12-07 01:30:00,19276.36000000,19299.00000000,19219.99000000,19293.08000000,776.51558000,1607306399999,14962654.19688927,15346,400.01066300,7708977.74016446,0
2020-12-07 02:00:00,19293.09000000,19307.49000000,19169.35000000,19205.38000000,971.41198600,1607308199999,18686102.69838617,15798,350.74637900,6749556.39504911,0
2020-12-07 02:30:00,19205.38000000,19250.04000000,19190.88000000,19200.00000000,576.85718000,1607309999999,11089355.92426673,11390,298.61224200,5740076.64066599,0
2020-12-07 03:00:00,19200.01000000,19247.83000000,19157.55000000,19227.67000000,600.86871400,1607311799999,11541404.95983262,14267,269.87524100,5183241.47108997,0
2020-12-07 03:30:00,19227.67000000,19288.23000000,19196.11000000,19282.68000000,738.98088300,1607313599999,14228301.60060201,14648,310.31871000,5974729.43046063,0
2020-12-07 04:00:00,19282.68000000,19286.49000000,19244.41000000,19248.00000000,589.86853400,1607315399999,11364095.17173569,10796,226.31585900,4359695.30195616,0
2020-12-07 04:30:00,19248.00000000,19306.11000000,19233.36000000,19285.97000000,604.11739200,1607317199999,11649661.28704660,12405,318.37270900,6139825.17591489,0
2020-12-07 05:00:00,19285.97000000,19299.00000000,19243.07000000,19297.08000000,503.94030400,1607318999999,9710299.50786935,12332,216.65361100,4174406.69739606,0
2020-12-07 05:30:00,19296.93000000,19296.95000000,19240.00000000,19246.26000000,519.94247200,1607320799999,10018252.46064188,12458,194.01825800,3738619.24207779,0
2020-12-07 06:00:00,19246.25000000,19356.30000000,19237.37000000,19333.45000000,936.53747800,1607322599999,18078605.59262095,19025,454.32694300,8771298.91240208,0
2020-12-07 06:30:00,19334.27000000,19334.88000000,19283.36000000,19306.36000000,518.27455500,1607324399999,10008222.32889988,12776,246.73320500,4764462.61511033,0
2020-12-07 07:00:00,19306.36000000,19358.82000000,19302.27000000,19327.12000000,631.49408000,1607326199999,12210400.84747525,12256,289.94779800,5606594.94844508,0
2020-12-07 07:30:00,19327.11000000,19399.00000000,19293.93000000,19371.30000000,871.71852800,1607327999999,16865012.10625389,15405,491.10414600,9501522.85989324,0
2020-12-07 08:00:00,19371.24000000,19386.15000000,19251.88000000,19260.46000000,888.43794200,1607329799999,17149753.95595205,17944,438.91632600,8472395.59868445,0
2020-12-07 08:30:00,19260.46000000,19263.51000000,19200.00000000,19250.84000000,919.62003000,1607331599999,17688529.50882585,15028,430.73551300,8285162.56310009,0
2020-12-07 09:00:00,19250.85000000,19256.62000000,19180.00000000,19181.20000000,857.01142600,1607333399999,16472022.73876106,14866,386.19474100,7423578.75540083,0
2020-12-07 09:30:00,19181.20000000,19242.52000000,19177.99000000,19213.34000000,821.47065500,1607335199999,15781279.43109023,15265,376.92294200,7240506.21455936,0
2020-12-07 10:00:00,19213.34000000,19254.06000000,19147.05000000,19232.81000000,1020.11063400,1607336999999,19593796.67149675,17804,426.82601200,8199383.81890745,0
2020-12-07 10:30:00,19232.81000000,19237.06000000,19171.44000000,19183.41000000,819.48801500,1607338799999,15737218.13392703,16520,336.81022400,6467523.84037686,0
2020-12-07 11:00:00,19183.41000000,19231.22000000,19163.46000000,19195.11000000,670.06885600,1607340599999,12873950.86661044,15151,328.40826900,6310045.97091666,0
2020-12-07 11:30:00,19195.11000000,19202.94000000,19090.00000000,19103.58000000,1244.09202200,1607342399999,23823486.91302779,22172,482.07337500,9234776.93999761,0
2020-12-07 12:00:00,19103.79000000,19205.89000000,19097.50000000,19196.25000000,1381.39259500,1607344199999,26458737.21676052,25099,686.11973900,13143553.20541192,0
2020-12-07 12:30:00,19196.25000000,19239.00000000,19176.31000000,19238.80000000,920.22048000,1607345999999,17684146.70210058,21491,441.07331000,8476649.16278914,0
2020-12-07 13:00:00,19239.00000000,19253.09000000,19180.70000000,19193.22000000,906.62240000,1607347799999,17419541.48343858,17696,477.44117600,9173833.49850065,0
2020-12-07 13:30:00,19193.10000000,19232.42000000,19185.42000000,19187.67000000,615.71995800,1607349599999,11825580.48272521,15667,298.28738200,5728842.23144827,0
2020-12-07 14:00:00,19187.90000000,19234.61000000,19095.72000000,19209.55000000,1207.34803600,1607351399999,23122300.51107634,24136,575.56123400,11023475.21434847,0
2020-12-07 14:30:00,19209.56000000,19224.24000000,19141.60000000,19195.84000000,870.52785800,1607353199999,16703855.43923580,17579,403.96072500,7751997.26400385,0
2020-12-07 15:00:00,19195.84000000,19257.03000000,19168.88000000,19240.10000000,998.21414800,1607354999999,19177690.22695335,18066,508.49347600,9769852.22696494,0
2020-12-07 15:30:00,19240.09000000,19251.31000000,19200.00000000,19213.90000000,661.82129600,1607356799999,12716373.18418098,15649,314.98473700,6052261.74469739,0
2020-12-07 16:00:00,19213.90000000,19241.39000000,19166.79000000,19238.85000000,815.85992900,1607358599999,15673030.81295023,19337,373.49835700,7175317.94589909,0
2020-12-07 16:30:00,19238.32000000,19238.99000000,19170.00000000,19188.36000000,772.03750900,1607360399999,14828917.80598061,16186,349.68707900,6716326.58932005,0
2020-12-07 17:00:00,19188.29000000,19210.09000000,19156.78000000,19181.54000000,599.23960300,1607362199999,11498478.64781900,13877,233.39890000,4478506.67231928,0
2020-12-07 17:30:00,19181.55000000,19186.28000000,19139.99000000,19160.01000000,841.00901900,1607363999999,16111593.83485595,17200,347.91004100,6665029.01475781,0
2020-12-07 18:00:00,19160.01000000,19188.16000000,18940.00000000,19000.00000000,3001.00288300,1607365799999,57143456.70511936,45178,1029.74253800,19606540.29669761,0
2020-12-07 18:30:00,19000.00000000,19024.83000000,18902.88000000,18939.70000000,1581.18381900,1607367599999,29991158.43533216,30930,674.29586300,12790623.42325497,0
2020-12-07 19:00:00,18938.51000000,19024.01000000,18912.31000000,19020.00000000,1001.14435200,1607369399999,19006727.92846068,19452,480.25200100,9117686.97749403,0
2020-12-07 19:30:00,19020.00000000,19039.02000000,18935.28000000,18967.01000000,896.97478300,1607371199999,17028443.77951585,18358,416.38777200,7905667.94807869,0
2020-12-07 20:00:00,18967.01000000,19026.45000000,18935.06000000,19017.86000000,815.69978800,1607372999999,15477330.06433745,17372,394.61593100,7488008.43969212,0
2020-12-07 20:30:00,19017.86000000,19059.80000000,18993.00000000,19050.63000000,717.74490400,1607374799999,13655794.92912658,17175,360.32684800,6856264.98002860,0
2020-12-07 21:00:00,19050.63000000,19115.00000000,19015.36000000,19113.82000000,1012.18576500,1607376599999,19300761.36987726,18928,458.55350700,8746412.28288675,0
2020-12-07 21:30:00,19113.38000000,19115.28000000,19064.17000000,19075.41000000,549.54391800,1607378399999,10487545.16079225,14141,254.20310200,4850937.79902624,0
2020-12-07 22:00:00,19075.45000000,19115.78000000,19059.33000000,19060.00000000,424.28082200,1607380199999,8100665.51931983,19032,192.61778600,3677790.52980742,0
2020-12-07 22:30:00,19060.00000000,19115.00000000,19057.86000000,19114.48000000,363.82089600,1607381999999,6945615.39540164,17170,209.47344000,3998716.78616499,0
2020-12-07 23:00:00,19114.49000000,19182.00000000,19072.80000000,19175.15000000,703.53592900,1607383799999,13453973.25291054,15697,349.29972800,6681163.60060145,0
2020-12-07 23:30:00,19174.26000000,19217.64000000,19165.28000000,19166.90000000,899.48103400,1607385599999,17261205.65128238,17077,442.32862900,8489036.19391919,0
2020-12-08 00:00:00,19166.90000000,19189.62000000,19132.67000000,19160.72000000,712.48117800,1607387399999,13649471.50533835,17661,360.24580500,6901821.83824974,0
2020-12-08 00:30:00,19160.71000000,19229.99000000,19158.55000000,19228.40000000,827.21956000,1607389199999,15885994.24300451,15165,431.03292900,8277594.87050511,0
2020-12-08 01:00:00,19228.41000000,19235.60000000,19160.31000000,19196.38000000,853.82343600,1607390999999,16391055.92047112,15154,407.70757400,7827288.55606111,0
2020-12-08 01:30:00,19196.38000000,19216.39000000,19150.25000000,19210.62000000,611.17702800,1607392799999,11726268.95646409,12559,307.53941300,5900880.95254371,0
2020-12-08 02:00:00,19210.63000000,19215.34000000,19171.91000000,19177.08000000,467.97581600,1607394599999,8982984.17656305,11061,232.37182400,4460463.43867585,0
2020-12-08 02:30:00,19177.08000000,19194.12000000,19160.00000000,19177.61000000,593.49507500,1607396399999,11380456.42939332,12100,274.48808800,5263595.63184466,0
2020-12-08 03:00:00,19177.61000000,19196.00000000,19132.78000000,19145.31000000,566.75307300,1607398199999,10860904.13037941,12309,271.85910300,5209927.01025178,0
2020-12-08 03:30:00,19145.31000000,19182.99000000,19135.83000000,19154.73000000,520.01046200,1607399999999,9963695.11996353,10366,230.03458100,4407242.92988483,0
2020-12-08 04:00:00,19154.73000000,19210.00000000,19151.96000000,19198.51000000,846.49282400,1607401799999,16245869.59814006,13156,502.76412700,9648480.51864036,0
2020-12-08 04:30:00,19198.51000000,19209.97000000,19166.65000000,19181.21000000,576.72584200,1607403599999,11064653.62970006,10764,275.13374600,5278680.45387243,0
2020-12-08 05:00:00,19181.21000000,19211.14000000,19181.21000000,19203.60000000,499.05821600,1607405399999,9582689.78119635,15468,235.94045400,4530486.23512358,0
2020-12-08 05:30:00,19203.61000000,19293.76000000,19188.15000000,19293.76000000,863.34443200,1607407199999,16600273.38663261,16622,556.99321500,10714096.80208107,0
2020-12-08 06:00:00,19293.76000000,19294.84000000,19091.00000000,19155.03000000,1401.05524100,1607408999999,26897833.23159447,26981,701.08287100,13460551.54295317,0
2020-12-08 06:30:00,19155.03000000,19181.50000000,19150.00000000,19160.49000000,530.85851700,1607410799999,10174833.95330820,11518,246.21178200,4718791.42405802,0
2020-12-08 07:00:00,19160.49000000,19199.62000000,19141.43000000,19169.95000000,945.97492400,1607412599999,18126996.50390912,15216,318.18224700,6097044.84215901,0
2020-12-08 07:30:00,19169.96000000,19189.02000000,19135.00000000,19143.10000000,931.77830800,1607414399999,17859701.55653529,18227,413.53216100,7926548.71388096,0
2020-12-08 08:00:00,19143.10000000,19168.88000000,19095.00000000,19134.11000000,1044.28501500,1607416199999,19979961.67804197,23556,461.31033800,8825859.52903594,0
2020-12-08 08:30:00,19134.11000000,19139.27000000,19010.00000000,19069.96000000,1514.55103800,1607417999999,28903767.24543469,30166,755.89743000,14425959.49509877,0
2020-12-08 09:00:00,19069.95000000,19101.59000000,19028.10000000,19040.00000000,949.22438700,1607419799999,18105635.11715201,19068,510.61731300,9740307.76632549,0
2020-12-08 09:30:00,19040.00000000,19046.15000000,18700.00000000,18791.77000000,4802.43908700,1607421599999,90469085.46238708,71288,1853.03141500,34899100.98343542,0
2020-12-08 10:00:00,18791.78000000,18879.00000000,18700.04000000,18837.54000000,2456.99385600,1607423399999,46240007.28139158,41135,1203.94571600,22655172.76727414,0
2020-12-08 10:30:00,18837.53000000,18856.93000000,18759.92000000,18816.00000000,1307.95673700,1607425199999,24603758.02154303,25319,576.56343400,10845833.06636748,0
2020-12-08 11:00:00,18816.00000000,18869.23000000,18730.00000000,18796.06000000,1346.08502800,1607426999999,25311786.69477326,25574,599.10478700,11265812.92734579,0
2020-12-08 11:30:00,18796.06000000,18833.02000000,18762.95000000,18762.96000000,1098.92502100,1607428799999,20661558.25736063,22012,548.34762400,10309946.56718052,0
2020-12-08 12:00:00,18762.95000000,18864.06000000,18702.00000000,18752.78000000,1615.25458500,1607430599999,30349532.74201559,28645,727.45336500,13669800.51315825,0
2020-12-08 12:30:00,18752.78000000,18764.03000000,18610.00000000,18726.93000000,2921.34415100,1607432399999,54570678.34960318,42887,1322.76423000,24709187.26055852,0
2020-12-08 13:00:00,18726.92000000,18926.00000000,18726.92000000,18877.99000000,2075.00993900,1607434199999,39100769.00005563,33369,1126.66365700,21231910.00200650,0
2020-12-08 13:30:00,18877.99000000,18942.30000000,18837.32000000,18922.84000000,1323.69980200,1607435999999,24995242.01968166,21978,609.57858400,11512182.98168739,0
2020-12-08 14:00:00,18923.42000000,18974.83000000,18882.45000000,18931.87000000,1230.25913500,1607437799999,23285442.93402909,24311,509.09526200,9636031.30579521,0
2020-12-08 14:30:00,18931.87000000,18951.62000000,18861.47000000,18865.01000000,1025.65275100,1607439599999,19385019.07206989,19019,405.40875100,7661214.23347446,0
2020-12-08 15:00:00,18865.00000000,18913.14000000,18810.01000000,18834.11000000,947.33218500,1607441399999,17857394.00483321,22926,426.47149400,8039513.53225436,0
2020-12-08 15:30:00,18834.11000000,18873.64000000,18780.00000000,18809.91000000,1070.08909000,1607443199999,20141520.54653493,19994,443.16112500,8340432.46928583,0
2020-12-08 16:00:00,18809.91000000,18900.00000000,18745.31000000,18885.18000000,1446.57223100,1607444999999,27226922.29607937,29390,670.44797000,12619125.52347537,0
2020-12-08 16:30:00,18885.18000000,18910.00000000,18826.03000000,18832.03000000,943.69243900,1607446799999,17810547.11995462,18189,465.87012300,8792324.69403194,0
2020-12-08 17:00:00,18832.02000000,18899.00000000,18818.00000000,18887.62000000,680.46804800,1607448599999,12839970.93092945,15620,303.42397600,5725683.69693530,0
2020-12-08 17:30:00,18887.62000000,18937.81000000,18853.50000000,18927.41000000,685.53049300,1607450399999,12948580.65895994,15324,308.18620500,5821277.93502305,0
2020-12-08 18:00:00,18927.41000000,18930.84000000,18870.92000000,18889.58000000,843.96489700,1607452199999,15944404.51270876,18297,346.70955600,6549986.69495797,0
2020-12-08 18:30:00,18889.59000000,18892.00000000,18826.08000000,18831.00000000,947.78136400,1607453999999,17869722.53207259,17603,356.83399400,6727309.63659397,0
2020-12-08 19:00:00,18831.00000000,18895.00000000,18815.98000000,18871.32000000,654.41760500,1607455799999,12346177.83394692,16204,255.83981500,4826748.59019953,0
2020-12-08 19:30:00,18871.32000000,18873.42000000,18787.87000000,18795.74000000,726.58895300,1607457599999,13680276.82306864,16932,316.76714200,5965220.55804428,0
2020-12-08 20:00:00,18795.74000000,18848.00000000,18727.00000000,18753.03000000,1408.14621100,1607459399999,26450092.68149723,26785,577.79679900,10853229.25362795,0
2020-12-08 20:30:00,18753.07000000,18787.49000000,18664.51000000,18742.63000000,1769.42032700,1607461199999,33135923.48363788,30485,733.95083000,13744025.66218842,0
2020-12-08 21:00:00,18742.64000000,18827.34000000,18700.28000000,18769.61000000,918.30200500,1607462999999,17240186.94385389,28870,455.41648900,8549069.15816210,0
2020-12-08 21:30:00,18769.61000000,18803.17000000,18687.80000000,18777.86000000,845.20232000,1607464799999,15849147.36685409,26915,394.33613400,7394768.56300036,0
2020-12-08 22:00:00,18778.02000000,18837.45000000,18714.98000000,18716.87000000,791.04952900,1607466599999,14858284.22471333,23507,336.82930500,6325829.27750786,0
2020-12-08 22:30:00,18716.86000000,18734.95000000,18320.00000000,18340.01000000,3406.15309700,1607468399999,63276322.34731864,53065,997.93422700,18571168.03848693,0
2020-12-08 23:00:00,18336.50000000,18500.00000000,18200.00000000,18296.39000000,5472.34304900,1607470199999,100285296.48750131,73043,2568.12691300,47091051.03647826,0
2020-12-08 23:30:00,18296.39000000,18404.80000000,18285.93000000,18324.11000000,1609.98930700,1607471999999,29541380.61206137,27378,878.37458700,16115892.07060101,0
2020-12-09 00:00:00,18324.11000000,18380.00000000,18151.82000000,18372.91000000,2658.98833900,1607473799999,48615107.85105550,41889,1231.20404400,22517175.73273633,0
2020-12-09 00:30:00,18373.18000000,18375.95000000,18120.00000000,18180.01000000,1625.98644000,1607475599999,29675119.81386151,30363,702.47392300,12822934.67821827,0
2020-12-09 01:00:00,18180.00000000,18300.00000000,18032.00000000,18251.18000000,2841.52681400,1607477399999,51633977.91726687,47874,1326.07774100,24116785.77541010,0
2020-12-09 01:30:00,18251.18000000,18329.65000000,18207.01000000,18215.49000000,1257.55497000,1607479199999,22956808.87435579,26318,599.23667000,10939063.87137224,0
2020-12-09 02:00:00,18215.50000000,18300.00000000,18151.60000000,18270.73000000,1498.54664900,1607480999999,27312039.10047747,27271,811.09788300,14785307.35983356,0
2020-12-09 02:30:00,18270.74000000,18350.36000000,18210.83000000,18281.00000000,1291.95482800,1607482799999,23612021.46136984,22464,635.17827700,11609369.57913566,0
2020-12-09 03:00:00,18281.26000000,18309.78000000,18220.88000000,18243.73000000,1192.43999900,1607484599999,21785687.44236136,20535,673.60994500,12306964.87043944,0
2020-12-09 03:30:00,18244.06000000,18310.00000000,18233.56000000,18300.01000000,696.48734600,1607486399999,12722571.47838888,17376,347.10368600,6340797.51031111,0
2020-12-09 04:00:00,18300.00000000,18308.39000000,18202.30000000,18219.44000000,1022.42098100,1607488199999,18647274.49037959,17261,338.14705300,6166851.04512907,0
2020-12-09 04:30:00,18220.24000000,18270.00000000,18125.00000000,18159.58000000,1034.80781700,1607489999999,18834529.03398798,17358,420.06359000,7646511.69052309,0
2020-12-09 05:00:00,18159.57000000,18210.00000000,18088.59000000,18112.73000000,1434.69484900,1607491799999,26028750.32505083,27546,672.31564500,12199215.73925704,0
2020-12-09 05:30:00,18112.73000000,18242.32000000,18058.00000000,18205.50000000,1548.79700000,1607493599999,28131726.56495957,27794,686.85391100,12475793.61966821,0
2020-12-09 06:00:00,18206.57000000,18280.00000000,18190.54000000,18222.21000000,1271.34564300,1607495399999,23186250.08738083,23403,507.10626900,9248839.44873217,0
2020-12-09 06:30:00,18222.22000000,18252.43000000,18153.36000000,18214.09000000,870.97751500,1607497199999,15850794.92956482,17228,386.80049500,7038475.72540625,0
2020-12-09 07:00:00,18214.08000000,18244.26000000,18112.38000000,18124.03000000,844.43021100,1607498999999,15357647.27949786,19348,385.31281000,7008686.30743424,0
2020-12-09 07:30:00,18122.86000000,18174.35000000,17830.00000000,17924.07000000,4444.25301100,1607500799999,79996861.22148210,56237,1591.49604000,28649861.85702881,0
2020-12-09 08:00:00,17924.06000000,18048.12000000,17750.25000000,17758.43000000,4052.70043100,1607502599999,72523276.63959927,57027,1663.44005600,29769383.08061034,0
2020-12-09 08:30:00,17758.68000000,17966.85000000,17650.00000000,17955.78000000,4190.57581200,1607504399999,74581900.67132699,59614,1977.32658500,35203591.80391858,0
2020-12-09 09:00:00,17955.78000000,18108.64000000,17928.46000000,18085.41000000,2462.50012400,1607506199999,44378761.77447077,37352,1171.80247500,21116453.57974109,0
2020-12-09 09:30:00,18085.41000000,18095.52000000,17919.93000000,18036.34000000,2125.02723800,1607507999999,38248488.10161819,34878,955.47714600,17199167.51424955,0
2020-12-09 10:00:00,18040.98000000,18156.46000000,17978.16000000,18105.26000000,1807.51320900,1607509799999,32630595.74754612,31424,975.11232100,17604957.42589342,0
2020-12-09 10:30:00,18105.51000000,18249.00000000,18093.05000000,18234.65000000,2241.70178900,1607511599999,40790221.79659748,33747,1152.28210400,20967344.66359629,0
2020-12-09 11:00:00,18234.66000000,18379.87000000,18180.72000000,18296.19000000,2533.18735900,1607513399999,46296848.96687890,34853,1190.79820200,21765808.40537530,0
2020-12-09 11:30:00,18296.18000000,18312.61000000,18240.00000000,18244.95000000,1471.93970800,1607515199999,26891704.27825897,26380,749.83533200,13699411.82969734,0
2020-12-09 12:00:00,18244.94000000,18365.00000000,18240.76000000,18287.21000000,1463.54186500,1607516999999,26784791.48353339,29512,759.51960700,13900863.17742928,0
2020-12-09 12:30:00,18287.21000000,18310.64000000,18210.05000000,18234.74000000,1088.05112200,1607518799999,19872425.15585731,24622,483.73250500,8835086.22890899,0
2020-12-09 13:00:00,18234.74000000,18281.87000000,18169.10000000,18196.06000000,1359.46944500,1607520599999,24763581.65741614,23567,669.71447500,12200462.62536271,0
2020-12-09 13:30:00,18196.06000000,18498.00000000,18175.00000000,18483.50000000,2597.26429800,1607522399999,47694293.34797087,33364,1491.15871300,27382624.70149065,0
2020-12-09 14:00:00,18483.24000000,18523.99000000,18425.17000000,18451.32000000,2306.81188600,1607524199999,42622522.68304423,31336,1051.00995800,19420050.57731640,0
2020-12-09 14:30:00,18451.33000000,18509.93000000,18430.50000000,18451.01000000,1552.12977600,1607525999999,28653323.06477179,23887,854.18532100,15768496.07589485,0
