price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,price24,price25,price26,price27,price28,price29,price30,low_media,low_media_iter2,low_media_iter3,low_delta,high_media,high_media_iter2,high_media_iter3,high_delta,subida_exa,subida_exa_index
31303.01,31263.12,31550,31765.3,31846.48,31711.43,31878.51,31855.83,31830,31852.17,31991.54,32090.04,32222.21,32163.94,32480.97,32416.92,32498.77,32480.8,32383.41,32220.31,32366.43,32372.08,32431.88,32461.59,32325.97,32271.6,32211.33,32361.39,32254.62,32039.62,30915.4,31282.1,31387.3,31808.5,33045.5,32712.6,32546.6,33083.3,1,0
31849.93,31890.9,31754.42,31850.03,31698.58,31670.35,31559.13,31610.47,31451.94,31434.2,31667.77,31764.58,31585.21,31588.24,31763.95,31979.03,31940,31883.89,31981.18,32137.95,32116.98,32026.47,31886.96,31809.28,31726.37,31685.59,31627.21,31685.39,31793.04,31768.45,31307.6,31640.4,31831,30651.2,33033.3,32695.4,32512.4,31954.9,1,2
34609.93,34470.82,34733.4,34901.5,34884.2,34813.12,34956.12,34909.07,34897.7,34841,34756.31,34937.45,34969.4,35120.13,35127.82,35056.36,34984.5,34987.76,35091.16,34970.05,34837.65,34931.82,34919.99,34966.62,35061.72,35075.9,34914.91,34908.18,34929.98,35080.01,34133.2,34363.3,34498.2,34773.2,35482.1,35251.7,34920,36000.3,1,1
34894.47,34755.25,34786.23,34712.41,34831.02,34713.67,34499.26,34440.56,34437.93,34391.22,34159.96,34276.41,34374.72,34408.97,34251.7,34267.46,34181.59,34033.8,33911.92,33958.3,34180.06,34070.08,33955.09,34174.79,34091.22,34173.47,34198.49,34242.89,34289.3,34309.38,34274,34669.6,34797.7,34532,35277.8,35120,35023.6,35706.2,1,1
34482.05,34526.44,34572.73,34623.68,34530.01,34555.99,34430.03,34262.07,34267.52,34221.26,34254.97,34265.82,34275.02,34279.81,34451.33,34547.99,34584.65,34570.34,34586.26,34562.61,34716.86,34752.65,34755.27,34849.32,34770.73,34783.4,34769.75,34950.63,34963.36,34887.21,34001.3,34202.5,34302.2,33483.8,34991.8,34850.9,34732.4,34510.3,1,7
34733.91,34725.86,34673,34700.78,34721.75,34736.79,34764.62,34617.38,34689.2,34740.69,34712.18,34625.43,34725.62,34775.12,34839.35,34861.58,34759.51,34760.57,34684.77,34638.87,34629.99,34622.12,34556.92,34568.61,35119.97,35063.21,35082.82,35220.22,35287.67,35449.75,34466.2,34682,34748.8,34469.7,35316.2,35158.3,35025,35444,1,0
35035.16,35043,35048.22,35050.52,35200,35200.46,35232.19,35291.05,35344.93,35375.34,35338.67,35313.56,35264.87,35289.55,35416.3,35375.02,35500,35589.3,35654.96,35598.91,35647.28,35637.48,35700.87,35727.04,35715.11,35669.15,35779.08,35840.01,35882.68,35906.34,34891.6,35020.3,35075.6,35020.6,35612.9,35479.3,35393,35926,1,0
35666.91,35504.56,35536.41,35572.91,35541.13,35562.07,35615.4,35688.43,35787.32,35898.43,35979.6,35920.49,35959.01,35938.14,36005,35766.82,35815.35,35873.57,35890.83,35800.98,35781.17,35707.26,35660.04,35730.68,35735.86,35741.44,35836.34,35761.12,35827.27,35885.88,35421.9,35564.5,35642.9,35687.7,36213,36096.3,36014.2,36415.9,1,1
35620.81,35676.2,35579.97,35461.56,35481,35574.3,35551.99,35431.37,35442.75,35399.03,35239.99,35215.78,35240.49,35295.02,35273.34,35240.42,35286.7,35366.82,35395.5,35308.94,35334.46,35469.68,35441.5,35409.66,35307.56,35299.83,35453.38,35427.01,35410.99,35500,35050.9,35205.3,35317.6,34858.2,35942.3,35773.2,35680.3,35539.9,1,10
35203.38,35129.7,35124.95,35085.52,35084.05,35149.04,35089.26,35191.56,35136.84,35127.71,35179,35100,35034.63,34980.09,34999.99,35073.26,35082.5,34967.94,34923.6,34939.94,35034.01,35016.9,35100,35187.92,35109.55,35046.34,35049.99,35102.58,35014.75,35146,34940.3,35143,35199.9,35147.3,35636.8,35487.5,35381.8,35804.6,1,1
34273.34,34298.84,34431.59,34328.87,34480.73,34426.39,34346.6,34376.46,34195.13,34049.47,33993.72,34043.14,33874.12,33942.19,34035.52,33937.46,33814.53,33758.61,33716.75,33872.54,34009.54,33968.81,33918.99,33777.12,33569.39,33474.55,33405.91,33486.59,33291.06,33489.32,34517.6,34532.5,34539.7,34770.2,35562.6,35399.5,35275.2,35439.6,1,0
33226.39,33055.1,33022.58,32876.76,32568.2,32732.5,32638.31,32903.58,33049.08,33172.55,33198.27,33200,33246.11,33235.11,33429.99,33499.99,33440.17,33267.7,33112.4,33021.86,33106.31,33273.03,33381.26,33353.01,33488.98,33397.41,33476,33382.22,33426.47,33711.02,32553.6,32752.3,32902.9,33037.1,34322.7,33841.2,33598.7,33762.5,1,3
34915.66,34873.52,34875.91,34864.35,34855.58,34865.37,34886,34960.56,35099.99,35192.58,35266.69,35390,35437.77,35371.86,35301.38,35437.2,35408.23,35502.54,35465,35358.4,35379.09,35373.95,35364.49,35369.99,35331.05,35232.99,35297.98,35311.14,35328.64,35258.12,34572.8,34745.5,34864.8,34324.8,35397.8,35249.1,35164.3,35088.6,1,3
34850,34754.59,34788.04,34797.05,34835.24,34822.82,34829.96,34850,34722.02,34749.82,34798.25,34890.59,34783.66,34874.66,34942.05,34919.9,34874.42,34870.05,34848.38,34836.21,34887.5,34810.71,34725.01,34638.34,34527.95,34551.74,34479,34541.36,34576,34645.35,34669.6,34770.9,34846.1,34869,35506.7,35261,35169.3,35623.7,1,1
34584.23,34620.84,34534.53,34515.66,34486.23,34452.63,34524.11,34597.63,34424.94,34307.09,34351.72,34339.09,34274.72,34261.47,34204.27,34395.3,34468.93,34590,34611.23,34636.17,34597.77,34636.31,34614.21,34588.84,34785.44,34731.66,34688.9,34677.95,34685.11,34524.3,34333.7,34470.5,34537.3,34513.2,35243.1,34968.1,34827.7,35278,1,2
34572.92,34630.64,34562.08,34511.5,34394.22,34266.01,34266.63,34323.94,34270.86,34261.34,34259.62,34275.89,34373.44,34312.25,34209.36,34143.24,34080.89,34036.48,34088.32,34111.13,34080.95,34040.58,34083.32,33910.97,34039.98,34263.99,34241.52,34270.31,34224.54,34050.84,34020.2,34215.6,34359.5,34275.6,34999.6,34762.2,34656.2,34999.6,1,5
33926.45,33886.13,33897.25,33875.69,33879.45,33969.55,33776.63,33822.94,33828.71,33969.99,33971.14,33805.68,33899.81,33954.69,34107.63,34138.3,34162.35,34097.83,34127.02,34059.45,34003.96,33904.55,33922.4,34077.61,34260.1,34317.57,34289.83,34288.53,34287.95,34245.25,33577.7,33783.9,33884.7,34122.8,34666.6,34443.4,34288.6,34864.9,1,3
34021.96,34036.32,33890,33870.99,33861.17,34002.56,33908.01,33979.95,33974.95,34060.49,34133.3,34212.79,34219.17,34266.96,34286.1,34345.26,34394.54,34444.77,34577.37,34513.33,34658.7,34794.71,34738.12,34789.37,34859.34,34803.93,34817.9,34750,34719.03,34683.16,33846.3,33963.2,34008.9,33836.8,34575.9,34413.8,34297.3,34571.3,1,2
34349.76,34488.61,34491.4,34483.09,34625.55,34580.15,34523.46,34389.86,34200,34259.49,34244.82,34200.05,34204.42,34193.35,34140.54,34010.23,33934.14,33908.76,33921.78,33630.78,33592.86,33631.67,33623.95,33525.96,33559.29,33647.84,33716.25,33637.06,33743.18,33688.77,34171.4,34268.6,34298.5,34278.5,35084,34971.5,34873.1,35060.2,1,8
33550,33468.64,33370.16,33601.21,33619.67,33534.06,33547.24,33443.99,33328.46,33424.52,33500.24,33630.55,33840.91,33952.46,33902.14,33770.05,33737.55,33630.37,33712.89,33644.11,33571.4,33527.01,33488.58,33590.68,33509.7,33415.49,33394.3,33354.79,33458.63,33473.45,33499,33600.3,33648.3,33910,35009.8,34809.6,34700.3,34707.8,1,0
33726.81,33566.77,33326.85,33376.3,33438.34,33410.97,33532.22,33563.57,33535.84,33631.19,33734.96,33721.89,33863,33812,33755.57,33730.63,33666.93,33783.5,33828.92,33789.15,33824.04,33888.07,33922.94,33921.52,33781.76,33771.94,33962.46,34080.23,34051.24,33950.21,33106.7,33280.3,33368.7,33317,34450,34171.9,33989.6,34087.6,1,2
33921.4,33722.72,33714.1,33590,33513.79,33524.59,33662.78,33664.78,33753.26,33668.23,33748.45,33682.72,33796.56,33821.49,33875.31,33844.34,33660.7,33601.35,33589.07,33547.73,33578.47,33427.56,33411.27,33376.92,33139.32,33000,33023.86,32971.66,33081.26,33144.48,33484.3,33661.4,33769.5,33127.4,34361,34240.2,34165.5,33877.1,1,1
33158.11,33208.37,33180.55,33186.64,33021.88,32922.07,32916.35,32893.08,32907.39,32895.26,32989.57,32961.16,32841.01,33174.21,32939.86,32785.3,32675.95,32792.72,32840.32,32853.89,32970.61,32955.59,32794.25,32792.78,32688.52,32517.56,32522.92,32569.43,32526.5,32674.52,33050.2,33094.5,33118.6,33578.7,34182.2,34058.2,33978.3,34321.9,1,4
32602.45,32766.98,32866.79,32938.2,32941.23,32932.88,32997.05,32986.32,32865.21,32728.16,32941.16,33094.39,33087.66,33129.33,33152.78,33092.14,33060.76,32884.52,32893.38,33006.99,33063.94,32867.55,32760.88,32831.65,32819.84,32659.01,32653.99,32589.54,32600.04,32738.22,32582.1,32634.5,32652.5,32740.5,33609.9,33305.1,33118.7,33491.7,1,0
32823.05,32642.13,32602.02,32802.9,32905.59,32988.48,33013.77,32961.16,32982.88,32904.43,32837.33,32757.6,32730,32682.86,32914.45,33036.48,33046.04,33048.57,33068.54,33055.46,32956.56,32997.47,33101.64,33202,33124.96,33166.16,33080.01,33207.23,33124.06,33258.92,32446,32587.8,32653.8,32273.8,33899.4,33510.8,33356.7,33033.9,1,1
32668.64,32765.83,32739.33,32702.67,32783.06,32800,32864.65,32690,32637.65,32659.67,32736.75,32744.91,32723.86,32845.7,32676.45,32731.63,32942.54,32920.09,32853.06,32965.13,32908.21,32951.71,33041.98,33096.17,33087.02,33087.4,33085,33054.2,33035.21,33223.13,32667.2,32772.6,32811.4,32823.9,33919,33698.2,33581.8,33594.8,1,0
33829.99,33843.3,33788.61,33745.62,33667.72,33583.45,33504.74,33495.21,33516.33,33576.57,33603.4,33559.44,33583,33665.34,33609.62,33549.94,33521.38,33466.89,33428.3,33471.38,33554.13,33560.71,33608.3,33518.42,33616.79,33507.47,33618.46,33687.72,33705.25,33666.64,33336.5,33599.2,33719.4,33458.8,34327.1,34138,34025.3,34250.1,1,4
33660.53,33493.74,33429.72,33352.82,33330.27,33352.38,33320.97,33348.49,33395.55,33323.61,33352.91,33377.55,33253.64,33238.45,33272.96,33281.83,33144.34,33164.28,33171.17,33137.77,33246.89,33290.92,33154.73,33208.08,33275.6,33316.16,33288.96,33241.81,33183.88,33417.42,33385.5,33513.6,33576.3,33429.3,34232.5,34001.5,33877.2,34223.4,1,1
32853.62,32969.07,33035.83,33082.61,33263,33270.53,33193.45,33126.96,33181.76,33144.28,33117.09,33213.7,33133.2,33082.89,33055.07,32951.95,32937.06,32968.8,32907.06,32974.84,32907.99,33000.31,33004.16,33076.19,33121.54,33186.14,33282.09,33258.73,33321.75,33407.63,32832.2,32872.9,32885,32974.1,34287.5,33998.8,33833.6,33778.9,1,0
33349.58,33382.19,33284.18,33241.34,33271.02,33324.11,33520.41,33555.66,33503.49,33531.01,33473.55,33424.11,33435.57,33528.02,33480.4,33606.12,33676.82,33760.86,33720.28,33840.22,33800.4,33836.02,33744.58,33754.73,33710.98,33702.41,33847.59,33848.3,33821.87,33876.06,32978.1,33161,33263.6,32499.4,33909.4,33696.6,33575.5,33296.6,1,3
34108.86,34152.71,34115.83,34217.06,34238.98,34187.47,34240.57,34166.91,34229.3,34289.7,34369.84,34340.16,34301.66,34259.28,34367.52,34317,34272.95,34225.83,34133.43,34137.88,34168.74,34143.72,34104.18,34181.22,34189.14,34257.75,34226.1,34234.72,34163.64,34271.94,34250.7,34299.4,34318.9,34580.2,35375.1,35129,34968.5,35245.9,1,0
34148.92,34130.28,34154.05,34164.83,34167.86,34169.91,34259.78,34369.31,34493.27,34491.66,34513.02,34477.24,34495.13,34491.32,34478.94,34431.64,34610.82,34558.7,34530.36,34546.43,34565.54,34570.21,34666.06,34650.41,34617.63,34673.19,34635.99,34568.89,34532.96,34581.69,33926.2,34092.5,34191.9,33957.1,34603.8,34456,34369.5,34552.2,1,0
34352.53,34370.37,34352.62,34320.5,34320.52,34404.46,34370.68,34300.6,34263.84,34313.72,34322.22,34331.05,34364.04,34400.01,34400.01,34450,34542.48,34576.36,34517.95,34487.01,34441.37,34424.96,34463.04,34539.47,34492.65,34504.42,34512.74,34599.69,34633.03,34611.43,34225.2,34274.3,34302.9,34520.7,34966.9,34815.4,34689.7,35125.3,1,7
34524.02,34461.44,34402.79,34445.11,34528.45,34485.81,34474.7,34597.78,34584.42,34606.23,34590.12,34574.99,34576.26,34581.67,34650.81,34668.67,34691.73,34704.08,34717.97,34696.76,34673.25,34729.59,34721.97,34738.19,34715.85,34738.57,34747.38,34728.27,34783.14,34693.33,34342.9,34390.1,34420.8,34539.7,34951.1,34882.4,34839.3,35105.3,1,2
35889.61,35735.62,35765.29,35861.19,35839.26,35793.01,35816.05,35813.08,35824.15,35850.97,35959.39,35877.45,35912.8,35964.32,35892.31,35969.89,35957.33,36008.94,36065.8,36192.23,36193.82,36267.75,36215.86,36142.01,36206.13,36188.64,36219.84,36180.63,36222.07,36280.65,35599,35923,35981.9,35870.6,36573.6,36383.6,36239.9,36378.2,1,0
37443.21,37517.77,37444.26,37388.63,37365.71,37254.54,37136.45,37156.2,37204.7,37020.62,36955.47,37040.94,37032.86,37102.45,37128.34,37042.53,37131.94,37106.34,37174.15,37254.74,37225.31,37255.58,37338.46,37303.91,37250.51,37260.03,37229.25,37217.91,37203.87,37339.79,36905.5,37158.2,37288.3,37299.9,38191.9,37882.7,37689,37850,1,5
37306.26,37203.75,37184.63,37141.63,37206.34,37145.01,37096.87,37051.06,37065.35,37113.05,37086.95,37089.02,37114.35,37072.71,37028.9,37164.3,37227.88,37261.38,37229.89,37225.16,37257.77,37272.94,37320.76,37358.43,37277.04,37324.67,37281.91,37343.79,37371.38,37500.54,36981.7,37169.3,37231.5,37136.7,38213.6,37962,37789.9,37687.1,1,1
37769.34,37760.7,37830.1,37735.02,37718.83,37703.46,37747.7,37796.59,37806.68,37944.76,37908.07,37887.35,37831.92,37762.21,37741.7,37721.86,37777.13,37796.29,37800.79,37749.21,37766.95,37733.38,37709.85,37698.21,37653.64,37720,37685.85,37719.39,37762.76,37552.16,37475.9,37710,37771.2,37320.3,39016.3,38594.2,38381.1,37858.7,1,0
37575.77,37498.93,37539.54,37473.7,37519.17,37559.24,37596.02,37596.69,37623.13,37538.02,37563.44,37503.15,37515.81,37539.5,37568.65,37645,37623.44,37532.38,37464.43,37398.12,37423.75,37481.67,37526.75,37524.01,37466.12,37563.63,37636.26,37627.41,37761.24,37692.44,37080.2,37399.1,37490,37632.2,38185.2,37967.2,37826.5,38169,1,3
37639.14,37555.67,37545.84,37628.71,37556.39,37481.98,37449.15,37439.81,37437.34,37477,37525.3,37499.62,37551.31,37460,37432,37445.45,37519.47,37464.19,37513.5,37575.17,37550.5,37512.67,37509.14,37521.05,37559.54,37515.76,37451.49,37465.35,37451.13,37446,37456,37579.2,37630,37359.9,38107,37970.8,37880.6,37899.8,1,1
37453.33,37534.42,37564.21,37535.55,37572.71,37581.94,37509.83,37482.78,37450,37457.14,37400.01,37363.42,37256.66,37216.38,37273.35,37326.48,37365.81,37316.73,37281.59,37199,37081.66,37245.4,37181.49,37165.72,37200,37255.01,37295.05,37263,37294.57,37355.39,37223.7,37352.4,37401.3,37504.6,37880.9,37750.4,37673.2,38034.7,1,10
37341.75,37369.04,37392.93,37378.75,37295.89,37298.11,37334,37296.76,37293.82,37265.64,37224.26,37273.62,37264.46,37392.38,37309.9,37266.39,37237.72,37181,37205.47,37206.08,37253.05,37230.01,37324.51,37347.05,37330.01,37345.62,37440.1,37391.23,37347.66,37368.28,37165.4,37285.6,37353.5,37156.7,37726.3,37635,37579.2,37695.6,1,0
37146.4,37126.25,37123.84,37109.5,37039.45,36846.97,36786.2,36886.5,36898.07,36808.42,36858.83,36903.24,36870,36887.43,36965.62,36968.16,37012.73,37029.85,37059.99,37159.01,37160.93,37132.58,37166.19,37158.13,37176.33,37236.1,37217.49,37237.65,37245.17,37180.16,36961.8,37042.2,37085.9,37154.5,37509.4,37429.3,37372.8,37688.2,1,4
38441.86,38408.86,38406.97,38363.52,38282.47,38338.82,38269.89,38238.6,38267.06,38286.21,38246.99,38220.18,38238.23,38214.61,38281.18,38287.58,38212.82,38172.84,38127.67,38131.74,38224.47,38199.96,38181.11,38200,38164.27,38235.27,38138.57,38013.08,38064.47,38165.56,37989.8,38191.9,38278.8,38236.8,38709.8,38589.4,38499.1,38691.5,1,6
38173.94,38124,38138.92,38082.37,38056.01,38029.54,38052.14,38037.29,38075,38050.02,38070.43,38040.14,38051,38018.53,38070.53,38070,38058.86,38076.47,38134.59,38157.5,38052.88,38050.92,38082.21,38164.54,38190.33,38226.14,38245.06,38291.69,38487.37,38502.42,37884.7,37990.3,38044.2,37775.6,38346.7,38282.3,38246.7,38222.7,1,5
38177.09,38103.44,38171.49,38148.34,38089.31,38084.08,38136,38200.23,38140.38,38151.58,38197.04,38191.9,38174.22,38108.31,38169.77,38151.82,38209.24,38227.85,38222.9,38235.94,38231.92,38156.6,38189.75,38213.22,38226.96,38171.16,38240.68,38310.18,38365.86,38338.76,37978.5,38083.4,38124,38292.3,38598.9,38433.2,38324.1,38755,1,1
38380.26,38369.63,38379.1,38332.7,38282.57,38221.01,38227.86,38205.81,38175.03,38137.75,38049.26,38000,38011.19,38019.88,38078.12,38051.19,38082.7,38091,38040.88,38041.44,37866.8,37832.6,37852.69,37873.27,37901.24,37848.2,37904.07,37945.81,37927.34,37944.3,37983.2,38109.1,38182.2,37979.4,38542.3,38439.9,38391.3,38431.4,1,8
39564.7,39441.31,39520.93,39449.34,39399.71,39465.67,39487.51,39562.83,39580.15,39649.87,39641.89,39643.06,39565.88,39521.94,39589.88,39639.99,39633.47,39661.98,39693.81,39695,39667.67,39611.21,39626.38,39612.03,39679.99,39657.87,39712.95,39725.44,39850.16,39881.69,39161.5,39428.5,39473.4,39123.1,40136.1,39862.9,39727,39628.7,1,1
39554.24,39541.31,39463.41,39400.01,39535.02,39542.43,39501.99,39466.9,39448.7,39506.36,39550,39594.39,39599.01,39579.5,39557.48,39503.48,39529.45,39567.67,39525.23,39457.86,39487.2,39445.26,39428.53,39383.16,39330.62,39351.12,39381.49,39359.06,39396.27,39376.04,39080.4,39298.3,39403.2,39571.4,39845.9,39696.2,39596.6,40095.1,1,3
39436.73,39380,39367.63,39397.99,39411.76,39413.75,39349.17,39346.13,39404.06,39398.32,39354.66,38996.25,39055.68,39014.09,39220.06,38959.6,38993.97,38725.22,38680.51,38483.95,38596.52,38776.74,38768.97,38712.71,38602.91,38548.03,38561.22,38572.7,38473.84,38320.64,39233.9,39291,39325.2,39307.8,39738,39621.7,39508,39803.9,1,11
38689.98,38610,38560,38532.02,38559.57,38550.43,38468.76,38427.26,38469.98,38500.98,38535.92,38512.85,38478.3,38592.76,38724.64,38774.51,38791.42,38824.43,38862.24,38936.59,39021.31,38947.83,38960.52,38934.6,39000.73,39063.55,39008.96,39000.42,38988.62,38941.49,38449.1,38586.9,38637.3,38435.6,39214,38952.6,38852.2,38986.5,1,1
38762.91,38801,38824.46,38829.07,38829.99,38853.92,38952.57,38997.89,39006.42,39001.86,39003.38,38970.12,38987.73,38955.25,39000.89,39125.55,39112.75,39171.63,39172.6,39205.03,39228.54,39190.57,39304.26,39223.55,39249.99,39254.21,39316.92,39311.78,39144.5,39207.17,38775.3,38827,38848.8,38667.6,39501,39388.1,39309.4,39221.8,1,0
39031.95,39184.01,39360.01,39346.56,39430.02,39472.35,39486.11,39480,39549,39623.92,39576.4,39527.79,39473.65,39493.95,39542.46,39525.01,39510.01,39454.66,39528.48,39500.81,39451.91,39424.95,39392.63,39418.8,39422.67,39399.72,39459.95,39441.9,39400.01,39482.76,38923.3,39037.1,39113.9,38596.6,39607.7,39512.8,39459.3,39149.6,1,0
38908.03,38944.78,39066.96,39098.38,39117.63,39135.9,39204.99,39256.63,39228.05,39245.52,39231.65,39275.86,39247.67,39351.68,39341.49,39375.85,39325.03,39308.06,39280.7,39238.33,39299.99,39303.22,39324.48,39325.16,39292.81,39266.53,39469.89,39423.43,39408.09,39456.02,38890.5,38970.2,38999,39201.9,39600.6,39543.9,39510.2,39734.8,1,0
39310.5,39161.23,39091.12,39030.22,39054.55,39065.06,39073,39040.87,39058.67,39060.74,39055.04,39030.62,38981.3,38962.75,38955.62,38980.94,38937.25,38853.13,38846.61,38911.9,38958.22,38854.7,38897.41,38962.68,38857.93,38900,38883.59,38913.03,38780.53,38827.17,38937,39018.4,39078.1,39190.8,39530.5,39467.3,39445.5,39715.4,1,3
38926.09,38822.73,38755.37,38749.81,38763.19,38868.38,38886.66,38818.44,38775.9,38850.5,38816.88,38894.95,38800.43,38665.64,38673.19,38668.92,38616.64,38563.91,38557.89,38480.66,38502.29,38559.71,38571.1,38636.66,38689.72,38670,38728.53,38691.24,38700,38609.91,38671.3,38735.9,38778,38972.6,39446.3,39352.2,39303.9,39509.1,1,2
38525.31,38580.28,38599.89,38774.19,38801.4,38753.38,38676.09,38699.3,38582.88,38504.87,38587.73,38547.78,38487.34,38509.5,38554.37,38454.94,38395.97,38390.44,38385.67,38421.71,38424.2,38368.45,38465.9,38521.52,38548.98,38473.35,38456.2,38543.56,38488.01,38391.44,38488.9,38543.3,38572.7,38544.6,39161.2,38895.6,38775,39090.5,1,0
38634.1,38583.73,38629.98,38624.48,38598.49,38592.8,38577.98,38553.02,38568.36,38507.3,38500.87,38494.92,38495.6,38462.04,38428.94,38315.01,38118.89,38134.25,38179.66,38154.28,38025.16,38028.65,37998,37945.71,37981.8,38016.33,38052.94,37958.98,37808.9,37767.04,38566.9,38618.7,38644.1,38170.6,39070.9,38956.7,38885.3,38727.5,1,0
37852.27,37914.25,37945.01,37844.72,37888.71,37776.85,37667.81,37682.67,37611.09,37628.76,37742.69,37722.28,37746.19,37809.91,37745.29,37737.23,37693.03,37806.36,37866.36,37872.96,37840.59,37867.36,37810.01,37835,37997.41,37961.51,37957.31,37923.55,37970.86,37920.95,37701.7,37731.3,37746.2,38358.3,38867.7,38683.6,38582.4,38947.3,1,6
37875.71,37804.67,37834.5,37766.6,37744.11,37796.63,37869.78,37884.89,37879.26,38013.99,38144.05,38251.66,38243.92,38289.32,38305.84,38291.98,38215.57,38303.97,38324.39,38302.87,38308.98,38403.12,38388.35,38328.76,38346.24,38378.79,38359.59,38354.31,38406.41,38389.14,37942.9,37998.3,38020.8,37664.4,38393,38207.5,38136,38197,1,0
38608.72,38597.79,38498.89,38507.67,38373.75,38367.01,38285.78,38355.47,38335.47,38286.41,38315.57,38333.74,38313.75,38290.49,38337.95,38260.01,38191.85,38190.99,38217.43,38258.88,38300,38308.94,38378.19,38328.49,38347.85,38306.39,38298.98,38439.2,38470.81,38421.75,38325.3,38428.8,38480.6,38120.6,38753,38651.5,38609.5,38649.9,1,4
38418.18,38372.35,38304.66,38340.21,38280.78,38291.67,38352.53,38307.57,38349,38393.97,38406.85,38450,38514.97,38486.75,38514.73,38501.99,38557.21,38581.45,38637.7,38573.52,38535.8,38564.17,38450.53,38352.18,38379.99,38326.08,38217.99,38242.98,38280.2,38129.11,38154.9,38285,38343.9,38291.5,38810.6,38664,38591,38800.3,1,2
38041.37,38073.09,38090,38133.16,38111.17,38092.86,38164.53,38174.78,38136.44,38159.3,38253.82,38234.4,38149.34,38134.55,38250.95,38276.06,38241.8,38287.07,38249.12,38280.49,38327.27,38408.01,38375.4,38328.68,38368.87,38374.74,38447.8,38478.24,38453.97,38420.61,37917.8,38048.1,38092.3,38144.4,38798.8,38668,38592.1,38660.6,1,0
38476.66,38426.9,38456.69,38533.97,38498.93,38547.69,38526.74,38494.23,38534.18,38499.99,38477.09,38468.93,38524.43,38465.48,38446.28,38429,38402.91,38440,38469.48,38538.75,38525.15,38612.55,38590.68,38544,38542.87,38528.49,38469.53,38467.56,38441.89,38518,38280.6,38394.2,38449.9,38355.4,38785.3,38701.3,38651.6,38853.4,1,1
38411.84,38303.79,38303.96,38259.19,38264.54,38226.3,38185.94,38262.15,38213.96,38231.01,38249.79,38212.54,38100.02,38155.38,38099.66,38131.78,38236.69,38240.85,38230.63,38247.18,38227.34,38221.23,38235.36,38217.57,38241.87,38202.86,38263.81,38175.32,38170.36,38233.76,38189.8,38311.7,38393.3,38292.9,38730,38639,38581.5,38796.5,1,1
38136.05,37988.32,37980.96,37888.51,37911.67,37903.96,37922.53,37935.12,37924.83,37938.61,37911.36,37931.38,37927.1,38067.05,38034.01,37929.53,37829.01,37842.1,37854.81,37839.65,37913.4,37874.49,37809.59,37763.69,37747.94,37813.15,37744,37649.85,37426.73,37495.14,37940.9,38020.6,38066.1,37943.6,38395.6,38267,38221.1,38430.6,1,1
37517.86,37269.35,37375.64,37324.56,37276.14,37295.11,37272.47,37340.64,37429.95,37449,37441.26,37458.37,37375.63,37566.94,37586.92,37682.56,37632.83,37758.67,37729.44,37706.44,37661.74,37631.37,37651.48,37636.96,37748.21,37766.97,37733.94,37702.31,37770.63,37732.68,37370.2,37442.7,37467.7,37828.5,38096.2,37968.5,37875.5,38339.3,1,1
37699.86,37647.02,37532.98,37646.7,37859.99,37831.83,37839.99,37800.54,37750.25,37821.57,37767.21,37676.41,37615.1,37651.93,37468.37,37423.29,37411.74,37400.01,37274.24,37367.52,37396.99,37445.7,37467.59,37407.92,37414.69,37506.95,37595.86,37581.11,37471.7,37535.02,37484.3,37596.9,37669.9,37193.5,38007.7,37862.2,37784.7,37702.3,1,1
37605.25,37636.31,37554.73,37606.41,37472.8,37443.11,37433.25,37553.46,37723.84,37714.38,37659.65,37657.32,37653.13,37732.69,37633.61,37681.12,37679.1,37636.58,37626.21,37553.52,37517.35,37539.88,37557.64,37631.94,37613.38,37563.89,37682.88,37707.28,37683.94,37716.05,37461.6,37497.7,37513.9,37425.5,38193.7,38069.1,37990.4,37942.2,1,4
37777.85,37756.3,37726.55,37728.39,37734.7,37626.31,37485.16,37421.8,37420.32,37437.42,37460.98,37457.92,37461.35,37485.17,37371.21,37376.29,37304.92,37351.53,37361.54,37290.16,37329.53,37288.7,37162.39,37175.99,37142.85,37128.75,37206.98,37287.57,37210.31,37173.24,37537.9,37633.2,37670,37232.3,38285.9,38073.5,37922.7,37743.1,1,5
37147.4,37172.01,37168.94,36983.46,36896.35,36858.15,36849.98,36783.12,36886.38,37029.55,36917.49,36882.24,36884.08,36952.59,36824.13,36801.03,36704.66,36873.92,36894.76,36970,37011.48,37024.52,37026.66,37133.77,37147.77,37048.12,37002.77,36960.04,36939.49,36885.54,37030,37099.1,37133.4,37379.3,38048.7,37865.7,37782.6,37908.8,1,3
36775.75,36795.05,36722.61,36817,36605.47,36666.09,36592.07,36517.01,36651.68,36592.52,36556.33,36466.17,36478.22,36382.44,36581.81,36520.41,36496.15,36473.27,36609.39,36531.63,36600,36605.47,36556.08,36655.13,36758.95,36742.2,36723.86,36778.43,36806.93,36905.31,36632.5,36703.5,36773.6,36809.1,37368.3,37075,36983.1,37347.2,1,2
36930,36927.98,36800,36876.56,36618.92,36300,36091.3,36160.96,36274.03,36270.69,36212.49,36344.09,36321.27,36331.28,36242.52,36135.39,36001.81,35819.61,35799.24,35699.74,35790.05,35880.53,35711.31,35578.29,35563.19,35405.4,35462.92,35576.28,35610.72,35349.13,36505.7,36686.1,36792.6,36546.9,37102.7,36990.1,36951.9,37061.4,1,4
